year,carrier,carrier_name,airport,airport_name,security_delay,top_five
2003,TZ,ATA Airlines d/b/a ATA,EWR,"Newark, NJ: Newark Liberty International",229,FALSE
2003,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",55,FALSE
2003,HP,America West Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",167,FALSE
2003,MQ,American Eagle Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",7,FALSE
2003,DH,Atlantic Coast Airlines,EWR,"Newark, NJ: Newark Liberty International",16,FALSE
2003,CO,Continental Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",1024,FALSE
2003,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",58,FALSE
2003,RU,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",449,FALSE
2003,NW,Northwest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",17,FALSE
2003,MQ,American Eagle Airlines Inc.,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",125,FALSE
2003,EV,Atlantic Southeast Airlines,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",35,FALSE
2003,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",107,FALSE
2003,MQ,American Eagle Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",10,FALSE
2003,RU,ExpressJet Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",34,FALSE
2003,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",46,FALSE
2003,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",239,FALSE
2003,HP,America West Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",17,FALSE
2003,B6,JetBlue Airways,OAK,"Oakland, CA: Metropolitan Oakland International",177,FALSE
2003,OO,SkyWest Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",434,FALSE
2003,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metropolitan Oakland International",542,FALSE
2003,UA,United Air Lines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",58,FALSE
2003,DH,Atlantic Coast Airlines,OKC,"Oklahoma City, OK: Will Rogers World",10,FALSE
2003,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",46,FALSE
2003,OO,SkyWest Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",41,FALSE
2003,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",156,FALSE
2003,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",11,FALSE
2003,HP,America West Airlines Inc.,ONT,"Ontario, CA: Ontario International",38,FALSE
2003,DL,Delta Air Lines Inc.,ONT,"Ontario, CA: Ontario International",182,FALSE
2003,B6,JetBlue Airways,ONT,"Ontario, CA: Ontario International",72,FALSE
2003,OO,SkyWest Airlines Inc.,ONT,"Ontario, CA: Ontario International",183,FALSE
2003,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",164,FALSE
2003,TZ,ATA Airlines d/b/a ATA,MCO,"Orlando, FL: Orlando International",282,FALSE
2003,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",18,FALSE
2003,HP,America West Airlines Inc.,MCO,"Orlando, FL: Orlando International",4,FALSE
2003,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",200,FALSE
2003,CO,Continental Air Lines Inc.,MCO,"Orlando, FL: Orlando International",113,FALSE
2003,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",262,FALSE
2003,NW,Northwest Airlines Inc.,MCO,"Orlando, FL: Orlando International",13,FALSE
2003,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",221,FALSE
2003,OO,SkyWest Airlines Inc.,OXR,"Oxnard/Ventura, CA: Oxnard",16,FALSE
2003,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",18,FALSE
2003,OO,SkyWest Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",55,FALSE
2003,EV,Atlantic Southeast Airlines,PFN,"Panama City, FL: Bay County",12,FALSE
2003,OO,SkyWest Airlines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",68,FALSE
2003,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",64,FALSE
2003,HP,America West Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",21,FALSE
2003,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",21,FALSE
2003,MQ,American Eagle Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",16,FALSE
2003,DH,Atlantic Coast Airlines,PHL,"Philadelphia, PA: Philadelphia International",69,FALSE
2003,RU,ExpressJet Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1,FALSE
2003,NW,Northwest Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",38,FALSE
2003,TZ,ATA Airlines d/b/a ATA,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",122,TRUE
2003,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",26,TRUE
2003,HP,America West Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1325,TRUE
2003,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",13,TRUE
2003,CO,Continental Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",16,TRUE
2003,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",566,TRUE
2003,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",659,TRUE
2003,TZ,ATA Airlines d/b/a ATA,PIT,"Pittsburgh, PA: Pittsburgh International",89,FALSE
2003,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",87,FALSE
2003,MQ,American Eagle Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",90,FALSE
2003,NW,Northwest Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",19,FALSE
2003,OO,SkyWest Airlines Inc.,PIH,"Pocatello, ID: Pocatello Regional",15,FALSE
2003,RU,ExpressJet Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",3,FALSE
2003,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",403,FALSE
2003,HP,America West Airlines Inc.,PDX,"Portland, OR: Portland International",99,FALSE
2003,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",39,FALSE
2003,NW,Northwest Airlines Inc.,PDX,"Portland, OR: Portland International",37,FALSE
2003,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",77,FALSE
2003,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",277,FALSE
2003,UA,United Air Lines Inc.,PDX,"Portland, OR: Portland International",304,FALSE
2003,NW,Northwest Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",9,FALSE
2003,WN,Southwest Airlines Co.,PVD,"Providence, RI: Theodore Francis Green State",224,FALSE
2003,HP,America West Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",10,FALSE
2003,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",7,FALSE
2003,MQ,American Eagle Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",94,FALSE
2003,CO,Continental Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",7,FALSE
2003,RU,ExpressJet Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",3,FALSE
2003,NW,Northwest Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",7,FALSE
2003,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",52,FALSE
2003,OO,SkyWest Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",53,FALSE
2003,AS,Alaska Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",362,FALSE
2003,HP,America West Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",17,FALSE
2003,OO,SkyWest Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",40,FALSE
2003,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",140,FALSE
2003,RU,ExpressJet Airlines Inc.,RIC,"Richmond, VA: Richmond International",22,FALSE
2003,DH,Atlantic Coast Airlines,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",13,FALSE
2003,B6,JetBlue Airways,ROC,"Rochester, NY: Greater Rochester International",91,FALSE
2003,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",155,FALSE
2003,HP,America West Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",26,FALSE
2003,OO,SkyWest Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",483,FALSE
2003,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",1076,FALSE
2003,DH,Atlantic Coast Airlines,MBS,"Saginaw/Bay City/Midland, MI: MBS International",76,FALSE
2003,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",56,FALSE
2003,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",452,FALSE
2003,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",68,FALSE
2003,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",2220,FALSE
2003,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",300,FALSE
2003,HP,America West Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",157,FALSE
2003,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",130,FALSE
2003,CO,Continental Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",13,FALSE
2003,OO,SkyWest Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",18,FALSE
2003,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",85,FALSE
2003,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",24,FALSE
2003,HP,America West Airlines Inc.,SAN,"San Diego, CA: San Diego International",35,FALSE
2003,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",73,FALSE
2003,MQ,American Eagle Airlines Inc.,SAN,"San Diego, CA: San Diego International",49,FALSE
2003,CO,Continental Air Lines Inc.,SAN,"San Diego, CA: San Diego International",12,FALSE
2003,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",38,FALSE
2003,HA,Hawaiian Airlines Inc.,SAN,"San Diego, CA: San Diego International",25,FALSE
2003,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",15,FALSE
2003,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",308,FALSE
2003,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",513,FALSE
2003,TZ,ATA Airlines d/b/a ATA,SFO,"San Francisco, CA: San Francisco International",183,FALSE
2003,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",155,FALSE
2003,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",281,FALSE
2003,MQ,American Eagle Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",58,FALSE
2003,CO,Continental Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",61,FALSE
2003,NW,Northwest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",25,FALSE
2003,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1105,FALSE
2003,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",466,FALSE
2003,TZ,ATA Airlines d/b/a ATA,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",161,FALSE
2003,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",10,FALSE
2003,HP,America West Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",45,FALSE
2003,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",164,FALSE
2003,MQ,American Eagle Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",284,FALSE
2003,CO,Continental Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",10,FALSE
2003,OO,SkyWest Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",542,FALSE
2003,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",506,FALSE
2003,TZ,ATA Airlines d/b/a ATA,SJU,"San Juan, PR: Luis Munoz Marin International",19,FALSE
2003,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",412,FALSE
2003,CO,Continental Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",37,FALSE
2003,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",230,FALSE
2003,OO,SkyWest Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",162,FALSE
2003,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",187,FALSE
2003,HP,America West Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",193,FALSE
2003,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",42,FALSE
2003,MQ,American Eagle Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",44,FALSE
2003,OO,SkyWest Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",101,FALSE
2003,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",185,FALSE
2003,OO,SkyWest Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",34,FALSE
2003,OO,SkyWest Airlines Inc.,SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",197,FALSE
2003,CO,Continental Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",15,FALSE
2003,DH,Atlantic Coast Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",62,FALSE
2003,EV,Atlantic Southeast Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",53,FALSE
2003,RU,ExpressJet Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",21,FALSE
2003,TZ,ATA Airlines d/b/a ATA,SEA,"Seattle, WA: Seattle/Tacoma International",106,FALSE
2003,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",2135,FALSE
2003,HP,America West Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",6,FALSE
2003,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",70,FALSE
2003,CO,Continental Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",29,FALSE
2003,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",12,FALSE
2003,NW,Northwest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",39,FALSE
2003,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",224,FALSE
2003,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",138,FALSE
2003,UA,United Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",311,FALSE
2003,EV,Atlantic Southeast Airlines,SHV,"Shreveport, LA: Shreveport Regional",15,FALSE
2003,OO,SkyWest Airlines Inc.,GEG,"Spokane, WA: Spokane International",24,FALSE
2003,WN,Southwest Airlines Co.,GEG,"Spokane, WA: Spokane International",117,FALSE
2003,OO,SkyWest Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",81,FALSE
2003,OO,SkyWest Airlines Inc.,SGU,"St. George, UT: St George Regional",40,FALSE
2003,HP,America West Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",127,FALSE
2003,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",583,FALSE
2003,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",310,FALSE
2003,TZ,ATA Airlines d/b/a ATA,PIE,"St. Petersburg, FL: St Pete Clearwater International",159,FALSE
2003,RU,ExpressJet Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",2,FALSE
2003,B6,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International",38,FALSE
2003,HP,America West Airlines Inc.,TPA,"Tampa, FL: Tampa International",46,FALSE
2003,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",113,FALSE
2003,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",65,FALSE
2003,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",90,FALSE
2003,NW,Northwest Airlines Inc.,TPA,"Tampa, FL: Tampa International",8,FALSE
2003,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",210,FALSE
2003,CO,Continental Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",10,FALSE
2003,RU,ExpressJet Airlines Inc.,TUS,"Tucson, AZ: Tucson International",6,FALSE
2003,OO,SkyWest Airlines Inc.,TUS,"Tucson, AZ: Tucson International",311,FALSE
2003,WN,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International",22,FALSE
2003,RU,ExpressJet Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",37,FALSE
2003,TZ,ATA Airlines d/b/a ATA,DCA,"Washington, DC: Ronald Reagan Washington National",62,FALSE
2003,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",21,FALSE
2003,HP,America West Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",106,FALSE
2003,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",16,FALSE
2003,MQ,American Eagle Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",72,FALSE
2003,EV,Atlantic Southeast Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",118,FALSE
2003,CO,Continental Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",56,FALSE
2003,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",271,FALSE
2003,RU,ExpressJet Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",25,FALSE
2003,NW,Northwest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",106,FALSE
2003,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",24,FALSE
2003,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",3,FALSE
2003,DH,Atlantic Coast Airlines,IAD,"Washington, DC: Washington Dulles International",770,FALSE
2003,DL,Delta Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",49,FALSE
2003,RU,ExpressJet Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",16,FALSE
2003,B6,JetBlue Airways,IAD,"Washington, DC: Washington Dulles International",171,FALSE
2003,NW,Northwest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",17,FALSE
2003,UA,United Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",130,FALSE
2003,DL,Delta Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",43,FALSE
2003,B6,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",128,FALSE
2003,NW,Northwest Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",21,FALSE
2003,WN,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",101,FALSE
2003,OO,SkyWest Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",15,FALSE
2003,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",33,FALSE
2003,OO,SkyWest Airlines Inc.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",53,FALSE
2004,CO,Continental Air Lines Inc.,BQN,"Aguadilla, PR: Rafael Hernandez",21,FALSE
2004,B6,JetBlue Airways,BQN,"Aguadilla, PR: Rafael Hernandez",43,FALSE
2004,EV,Atlantic Southeast Airlines,ABY,"Albany, GA: Southwest Georgia Regional",22,FALSE
2004,DH,Atlantic Coast Airlines,ALB,"Albany, NY: Albany International",61,FALSE
2004,OH,Comair Inc.,ALB,"Albany, NY: Albany International",152,FALSE
2004,RU,ExpressJet Airlines Inc.,ALB,"Albany, NY: Albany International",91,FALSE
2004,DH,Independence Air,ALB,"Albany, NY: Albany International",26,FALSE
2004,NW,Northwest Airlines Inc.,ALB,"Albany, NY: Albany International",58,FALSE
2004,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",142,FALSE
2004,HP,America West Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",48,FALSE
2004,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",43,FALSE
2004,OO,SkyWest Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",127,FALSE
2004,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",344,FALSE
2004,EV,Atlantic Southeast Airlines,AEX,"Alexandria, LA: Alexandria International",39,FALSE
2004,RU,ExpressJet Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",18,FALSE
2004,DH,Atlantic Coast Airlines,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",31,FALSE
2004,OH,Comair Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",26,FALSE
2004,RU,ExpressJet Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",42,FALSE
